episode,reward,steps,car_wait_avg,ped_wait_avg,signal_switches
670,-5838.0,200,17.345597014925374,9.643805970149254,13
671,-5536.0,200,17.344329359165425,9.642406855439642,13
672,-6479.5,200,17.345104166666665,9.646919642857142,13
673,-6492.5,200,17.34561664190193,9.650661218424963,13
674,-6197.5,200,17.346669139465874,9.65063056379822,13
675,-5805.5,200,17.347303703703705,9.64611111111111,13
676,-6781.5,200,17.348113905325445,9.65383875739645,13
677,-5524.5,200,17.346935007385525,9.652466765140325,13
678,-5964.5,200,17.347861356932153,9.649328908554573,13
679,-6506.5,200,17.34922680412371,9.652098674521355,13
680,-5758.5,200,17.348404411764704,9.650845588235294,13
681,-6021.0,200,17.34775330396476,9.653546255506608,13
682,-5933.5,200,17.348519061583577,9.649934017595308,13
683,-6043.0,200,17.34840409956076,9.650212298682284,13
684,-6444.0,200,17.349466374269007,9.653852339181286,13
685,-5915.0,200,17.34816788321168,9.658605839416058,13
686,-6142.5,200,17.3492055393586,9.656516034985422,13
687,-6228.0,200,17.34933042212518,9.660152838427948,13
688,-6223.5,200,17.35,9.661845930232559,13
689,-6235.0,200,17.3488824383164,9.667924528301887,13
690,-5699.0,200,17.348507246376812,9.664652173913044,13
691,-5846.0,200,17.34821997105644,9.663306801736613,13
692,-6002.0,200,17.348872832369942,9.661054913294798,13
693,-5623.5,200,17.34883116883117,9.656002886002886,13
694,-6036.0,200,17.34878962536023,9.659063400576368,13
695,-6227.5,200,17.348625899280577,9.661525179856115,13
696,-5907.0,200,17.348204022988504,9.661566091954024,13
697,-5946.5,200,17.349340028694403,9.657955523672884,13
698,-5696.0,200,17.34948424068768,9.654634670487106,13
699,-6230.0,200,17.35123032904149,9.652696709585122,13
700,-6256.5,200,17.351564285714286,9.655135714285715,13
701,-5511.0,200,17.35009272467903,9.652132667617689,13
702,-5785.5,200,17.35042735042735,9.648903133903135,13
703,-6503.5,200,17.351671408250354,9.65300853485064,13
704,-5817.0,200,17.351036931818182,9.652762784090909,13
705,-6324.5,200,17.35217730496454,9.654212765957446,13
706,-5308.5,200,17.351203966005667,9.648633144475921,13
707,-6166.0,200,17.351463932107496,9.650374823196605,13
708,-6051.0,200,17.350918079096044,9.653531073446327,13
709,-6217.0,200,17.351304654442878,9.65515514809591,13
710,-5883.0,200,17.350753521126762,9.655683098591549,13
711,-6247.5,200,17.350914205344584,9.657651195499296,13
712,-6307.0,200,17.352331460674158,9.657226123595505,13
713,-5643.5,200,17.351416549789622,9.654915848527349,13
714,-6290.5,200,17.351974789915968,9.657787114845938,13
715,-5584.5,200,17.351923076923075,9.65318881118881,13
716,-5472.5,200,17.350775139664805,9.65004189944134,13
717,-6288.5,200,17.350801952580195,9.654225941422593,13
718,-5404.5,200,17.349707520891364,9.649944289693593,13
719,-6114.0,200,17.35007649513213,9.649694019471488,13
720,-6268.0,200,17.350277777777777,9.651625,13
721,-5781.0,200,17.349556171983355,9.650970873786408,13
722,-5766.0,200,17.350394736842105,9.645595567867035,13
723,-6144.0,200,17.35069847856155,9.647026279391424,13
724,-5976.5,200,17.35153314917127,9.644129834254144,13
725,-6007.0,200,17.351655172413793,9.645131034482759,13
726,-5523.0,200,17.351184573002755,9.64026170798898,13
727,-5871.0,200,17.35187757909216,9.636031636863825,13
728,-5994.5,200,17.352554945054944,9.63451923076923,13
729,-5610.5,200,17.35235939643347,9.630665294924555,13
730,-5602.5,200,17.35167123287671,9.628390410958904,13
731,-5642.0,200,17.351190150478796,9.625246238030096,13
732,-5456.0,200,17.35028005464481,9.621448087431695,13
733,-6212.0,200,17.3512482946794,9.621596180081855,13
734,-5728.5,200,17.350095367847413,9.62208446866485,13
735,-6195.5,200,17.35096598639456,9.62121768707483,13
736,-6142.0,200,17.35163043478261,9.621385869565218,13
737,-5938.0,200,17.35192672998643,9.620379918588874,13
738,-6262.0,200,17.35261517615176,9.622168021680217,13
739,-5526.0,200,17.35255751014885,9.616745602165087,13
740,-5999.5,200,17.35343918918919,9.615067567567568,13
741,-6073.5,200,17.35425101214575,9.613117408906882,13
742,-6030.0,200,17.354656334231805,9.612890835579515,13
743,-5753.5,200,17.355026917900403,9.608721399730822,13
744,-6211.5,200,17.35454301075269,9.613655913978494,13
745,-5649.0,200,17.353630872483222,9.613080536912753,13
746,-5776.5,200,17.35308310991957,9.613223860589812,13
747,-6388.0,200,17.35392235609103,9.616325301204819,13
748,-6158.5,200,17.355360962566845,9.613328877005348,13
749,-6050.0,200,17.354559412550067,9.617656875834445,13
750,-6212.0,200,17.35462,9.620326666666667,13
751,-5761.5,200,17.354786950732358,9.617496671105194,13
752,-5256.0,200,17.35409574468085,9.61097074468085,13
753,-5507.0,200,17.352755644090305,9.610790172642762,13
754,-5771.0,200,17.35270557029178,9.606850132625995,13
755,-5538.0,200,17.352364238410598,9.602860927152317,13
756,-5646.0,200,17.35244708994709,9.597916666666666,13
757,-6081.0,200,17.352060766182298,9.600046235138706,13
758,-6239.0,200,17.35245382585752,9.60301451187335,13
759,-5969.5,200,17.351001317523057,9.608524374176548,13
760,-6313.5,200,17.352315789473685,9.60803947368421,13
761,-6289.5,200,17.353331143232587,9.608672798948751,13
762,-6367.0,200,17.35448162729659,9.610354330708661,13
763,-5847.5,200,17.354901703800785,9.607313237221494,13
764,-5943.0,200,17.353880890052356,9.609698952879581,13
765,-6117.5,200,17.354254901960783,9.610326797385621,13
766,-5402.5,200,17.35381853785901,9.605300261096605,13
767,-6172.5,200,17.354550195567146,9.6048370273794,13
768,-5588.0,200,17.3547265625,9.600540364583333,13
769,-5900.0,200,17.35494798439532,9.5994733420026,13
770,-6115.0,200,17.355103896103895,9.600506493506494,13
771,-6164.5,200,17.35637483787289,9.598190661478599,13
772,-5777.0,200,17.355965025906738,9.595738341968913,13
773,-6145.5,200,17.356655886157828,9.595181112548513,13
774,-6114.0,200,17.357118863049095,9.594644702842377,13
775,-6373.0,200,17.357767741935483,9.597993548387096,13
776,-5946.5,200,17.358099226804125,9.596546391752577,13
777,-5568.0,200,17.357207207207207,9.59548906048906,13
778,-6086.5,200,17.35764138817481,9.5943059125964,13
779,-6184.5,200,17.359017971758664,9.592336328626445,13
780,-5850.5,200,17.35973717948718,9.588134615384615,13
781,-5744.5,200,17.360070422535212,9.584615877080665,13
782,-5532.0,200,17.358452685421994,9.585076726342711,13
783,-6199.5,200,17.35948275862069,9.58521711366539,13
784,-5771.5,200,17.359011479591835,9.58279336734694,13
785,-5850.5,200,17.358407643312102,9.582343949044587,13
786,-5748.5,200,17.35864503816794,9.57839058524173,13
787,-5928.0,200,17.35969504447268,9.574758576874206,13
788,-6051.0,200,17.359346446700506,9.57651649746193,13
789,-6107.0,200,17.358770595690746,9.57873257287706,13
790,-5849.5,200,17.35923417721519,9.574696202531646,13
791,-6158.0,200,17.359734513274336,9.575922882427307,13
792,-6254.5,200,17.360271464646466,9.57709595959596,13
793,-5962.5,200,17.359798234552333,9.57921185372005,13
794,-6262.0,200,17.360396725440808,9.58110201511335,13
795,-6177.0,200,17.361062893081762,9.581754716981132,13
796,-5742.5,200,17.36141959798995,9.57825376884422,13
797,-5571.0,200,17.361260978670014,9.574109159347554,13
798,-5512.5,200,17.36077694235589,9.570501253132832,13
799,-5776.5,200,17.36061326658323,9.568773466833543,13
800,-6467.5,200,17.361475,9.57171875,13
801,-5227.0,200,17.36049313358302,9.566367041198502,13
802,-6876.5,200,17.362213216957606,9.571945137157106,13
803,-6023.5,200,17.361650062266502,9.575709838107098,13
804,-5714.0,200,17.361113184079603,9.57402985074627,13
805,-6124.0,200,17.36191304347826,9.572950310559007,13
806,-5922.5,200,17.36184863523573,9.572388337468983,13
807,-6273.5,200,17.362391573729862,9.574237918215614,13
808,-5721.0,200,17.361454207920794,9.57433787128713,13
809,-6310.0,200,17.36192212608158,9.576186650185415,13
810,-6166.5,200,17.362135802469137,9.577635802469135,13
811,-6362.0,200,17.363353884093712,9.57820591861899,13
812,-5706.5,200,17.362912561576355,9.57643472906404,13
813,-5617.5,200,17.361845018450186,9.576156211562116,13
814,-5555.5,200,17.36198402948403,9.571087223587224,13
815,-6292.5,200,17.361865030674846,9.5740245398773,13
816,-5835.0,200,17.36096200980392,9.575238970588236,13
817,-5829.0,200,17.36108323133415,9.573684210526316,13
818,-5470.5,200,17.360812958435208,9.568533007334963,13
819,-6484.0,200,17.361507936507937,9.572918192918193,13
820,-5393.5,200,17.360201219512195,9.571128048780487,13
821,-5532.5,200,17.359658952496954,9.567941534713764,13
822,-5658.0,200,17.359604622871046,9.564574209245743,13
823,-6516.5,200,17.360170109356016,9.56879708383961,13
824,-6077.5,200,17.359963592233008,9.569714805825242,13
825,-6637.0,200,17.361375757575757,9.573242424242425,13
826,-5870.0,200,17.36095641646489,9.574182808716706,13
827,-6249.0,200,17.361977025392985,9.574437726723096,13
828,-5593.5,200,17.36137077294686,9.572952898550724,13
829,-5944.5,200,17.361513872135102,9.571314837153196,13
830,-5993.5,200,17.360343373493976,9.575,13
831,-6349.0,200,17.36098676293622,9.577960288808665,13
832,-6067.5,200,17.361484375,9.57803485576923,13
833,-5486.5,200,17.360114045618246,9.577262905162065,13
834,-6405.0,200,17.361163069544364,9.578519184652277,13
835,-6106.0,200,17.36188622754491,9.577706586826347,13
836,-6510.5,200,17.362751196172248,9.581088516746412,13
837,-5996.5,200,17.362353643966546,9.581517323775389,13
838,-6090.5,200,17.36266109785203,9.582249403341288,13
839,-6336.5,200,17.362824791418355,9.585917759237187,13
840,-5981.0,200,17.36280357142857,9.586773809523809,13
841,-6083.5,200,17.36346016646849,9.585885850178359,13
842,-5335.0,200,17.36211401425178,9.583895486935868,13
843,-5713.0,200,17.362603795966784,9.580830367734283,13
844,-6377.5,200,17.362932464454975,9.583388625592416,13
845,-6037.0,200,17.36275147928994,9.584798816568048,13
846,-5887.5,200,17.363020094562646,9.582074468085107,13
847,-6018.0,200,17.363164108618655,9.582012987012988,13
848,-5906.5,200,17.362936320754716,9.582647405660378,13
849,-6156.5,200,17.36278563015312,9.58359246171967,13
850,-6182.0,200,17.363464705882354,9.584235294117647,13
851,-6391.0,200,17.363748531139837,9.588413631022327,13
852,-6156.5,200,17.363609154929577,9.592177230046948,13
853,-5563.5,200,17.363253223915592,9.588815943728019,13
854,-5565.0,200,17.36302107728337,9.585175644028103,13
855,-6099.5,200,17.36249707602339,9.587508771929825,13
856,-5984.0,200,17.362371495327103,9.588288551401869,13
857,-5938.5,200,17.36316219369895,9.585752625437573,13
858,-5942.0,200,17.36324592074592,9.585064102564102,13
859,-5769.0,200,17.36268335273574,9.58394062863795,13
860,-5688.0,200,17.36310465116279,9.579203488372093,13
861,-6186.5,200,17.362282229965157,9.584529616724739,13
862,-6108.5,200,17.362192575406034,9.58622969837587,13
863,-6175.5,200,17.36199304750869,9.589629200463499,13
864,-6230.0,200,17.362471064814816,9.591354166666667,13
865,-5957.0,200,17.362323699421964,9.590815028901734,13
866,-6057.0,200,17.36245958429561,9.59156466512702,13
867,-5531.0,200,17.36208189158016,9.588863898500577,13
868,-5498.5,200,17.361751152073733,9.584942396313364,13
869,-6131.0,200,17.362128883774453,9.5847583429229,13
870,-6030.0,200,17.361919540229884,9.584419540229884,13
871,-5878.0,200,17.362353616532722,9.581515499425947,13
872,-5752.5,200,17.362494266055045,9.579300458715597,13
873,-6213.5,200,17.36187857961054,9.582657502863688,13
874,-5992.5,200,17.361733409610984,9.583689931350115,13
875,-5327.0,200,17.36177142857143,9.576594285714286,13
876,-6124.5,200,17.362328767123287,9.576438356164383,13
877,-5891.0,200,17.362645381984038,9.5754503990878,13
878,-6257.0,200,17.36339977220957,9.575586560364465,13
879,-6278.5,200,17.364601820250286,9.574505119453924,13
880,-6565.0,200,17.365164772727272,9.579153409090909,13
881,-5617.5,200,17.364914869466514,9.576634506242906,13
882,-5523.0,200,17.363543083900225,9.577443310657596,13
883,-6363.5,200,17.363742921857305,9.581257078142695,13
884,-6204.5,200,17.364428733031673,9.580967194570135,13
885,-6032.5,200,17.36472881355932,9.58076836158192,13
886,-6056.5,200,17.3642381489842,9.583380361173814,13
887,-5949.0,200,17.36436302142052,9.583224351747463,13
888,-5645.0,200,17.36391891891892,9.582043918918918,13
889,-5745.5,200,17.363976377952756,9.580196850393701,13
890,-5731.0,200,17.36315168539326,9.58079213483146,13
891,-6099.5,200,17.3637822671156,9.58040965207632,13
892,-5095.0,200,17.362729820627802,9.574377802690583,13
893,-5739.5,200,17.362418812989922,9.572973124300113,13
894,-5875.0,200,17.362656599552572,9.571247203579418,13
895,-5681.0,200,17.3624469273743,9.56909497206704,13
896,-6122.5,200,17.363420758928573,9.5676953125,13
897,-5400.0,200,17.362329988851727,9.565479375696768,13
898,-5716.5,200,17.362583518930958,9.562327394209355,13
899,-5760.5,200,17.362119021134593,9.562408231368186,13
900,-6352.5,200,17.36271111111111,9.565066666666667,13
901,-6040.5,200,17.36320754716981,9.564211986681466,13
902,-5310.5,200,17.361424611973394,9.563176274944567,13
903,-6268.0,200,17.362530454042084,9.56217607973422,13
904,-5239.5,200,17.36172013274336,9.55733407079646,13
905,-6132.5,200,17.361872928176794,9.558486187845304,13
906,-6628.0,200,17.363344370860926,9.561120309050773,13
907,-5467.0,200,17.361339581036383,9.562392502756339,13
908,-6105.5,200,17.361409691629955,9.562681718061674,13
909,-6194.0,200,17.3621397139714,9.562189218921892,13
910,-6271.0,200,17.362917582417584,9.563137362637363,13
911,-5640.0,200,17.363188803512625,9.558496158068056,13
912,-5618.0,200,17.362269736842105,9.557834429824561,13
913,-6246.0,200,17.362398685651698,9.561604600219058,13
914,-5559.0,200,17.36144420131291,9.560990153172867,13
915,-6370.5,200,17.36204918032787,9.563868852459017,13
916,-5866.0,200,17.36094978165939,9.564525109170306,13
917,-5637.5,200,17.360932388222466,9.561428571428571,13
918,-5481.5,200,17.359313725490196,9.562614379084968,13
919,-5400.0,200,17.358335146898803,9.559521218715995,13
920,-6063.0,200,17.358483695652176,9.560771739130434,13
921,-5744.0,200,17.359153094462542,9.556308360477741,13
922,-6346.5,200,17.3594305856833,9.560157266811279,13
923,-6243.5,200,17.35974539544962,9.561998916576382,13
924,-5657.0,200,17.359063852813854,9.56142316017316,13
925,-5950.0,200,17.3588,9.561691891891892,13
926,-5853.5,200,17.358455723542118,9.562597192224622,13
927,-6211.0,200,17.359638619201725,9.561968716289105,13
928,-6105.0,200,17.35953125,9.56375,13
929,-5618.0,200,17.358794402583424,9.563223896663079,13
930,-5572.5,200,17.358591397849462,9.559306451612903,13
931,-6150.5,200,17.35906015037594,9.560558539205156,13
932,-5488.5,200,17.3581491416309,9.558165236051503,13
933,-6358.0,200,17.359212218649517,9.559024651661307,13
934,-5697.5,200,17.358891862955034,9.557944325481799,13
935,-5850.5,200,17.358438502673796,9.557957219251337,13
936,-5802.0,200,17.358082264957265,9.558258547008547,13
937,-6027.5,200,17.35852187833511,9.557251867662753,13
938,-5911.5,200,17.3586460554371,9.556519189765458,13
939,-6483.5,200,17.359845580404684,9.558397231096912,13
940,-5970.0,200,17.360170212765958,9.557377659574469,13
941,-6643.5,200,17.360998937300742,9.562162592986185,13
942,-6104.5,200,17.3617940552017,9.561364118895966,13
943,-5684.5,200,17.362158006362673,9.557237539766701,13
944,-5893.0,200,17.362055084745762,9.55644597457627,13
945,-6135.0,200,17.362417989417988,9.557015873015873,13
946,-5768.5,200,17.362383720930232,9.554408033826638,13
947,-6235.5,200,17.362756071805702,9.556536430834214,13
948,-5605.5,200,17.362547468354432,9.553997890295358,13
949,-5965.5,200,17.362887249736566,9.552154899894626,13
950,-5398.0,200,17.36146842105263,9.551426315789474,13
951,-6014.0,200,17.36092534174553,9.552334384858044,13
952,-5235.0,200,17.35965861344538,9.547993697478992,13
953,-5717.5,200,17.35951206715635,9.546217208814271,13
954,-5384.0,200,17.358092243186583,9.545340670859538,13
955,-6104.5,200,17.358403141361258,9.545806282722513,13
956,-5743.0,200,17.35849372384937,9.543535564853556,13
957,-6187.0,200,17.358986415882967,9.544315569487983,13
958,-6233.5,200,17.35963465553236,9.545,13
959,-6020.0,200,17.360135557872784,9.544666319082378,13
960,-5899.5,200,17.360234375,9.542885416666667,13
961,-6023.5,200,17.359495317377732,9.546378772112384,13
962,-6394.0,200,17.359994802494803,9.54737525987526,13
963,-5319.0,200,17.359132917964693,9.544371754932502,13
964,-5636.0,200,17.358832987551867,9.542634854771784,13
965,-6034.5,200,17.35963212435233,9.540274611398964,13
966,-5948.5,200,17.359192546583852,9.540191511387164,13
967,-5633.5,200,17.35855739400207,9.539312306101344,13
968,-6061.5,200,17.35889979338843,9.538646694214876,13
969,-5503.0,200,17.358849329205366,9.534659442724458,13
970,-6172.5,200,17.359201030927835,9.536190721649485,13
971,-6203.0,200,17.35925849639547,9.538341915550978,13
972,-6172.0,200,17.35994341563786,9.538317901234567,13
973,-5871.5,200,17.359023638232273,9.540539568345324,13
974,-5927.5,200,17.358536960985628,9.54111909650924,13
975,-6339.0,200,17.35874358974359,9.543558974358975,13
976,-5753.5,200,17.358867827868853,9.541306352459017,13
977,-6017.5,200,17.358520982599796,9.543561924257933,13
978,-6192.0,200,17.358619631901842,9.545572597137014,13
979,-5611.5,200,17.35797242083759,9.545480081716036,13
980,-5823.0,200,17.35766836734694,9.544219387755103,13
981,-5798.5,200,17.357278287461774,9.54191131498471,13
982,-5287.5,200,17.355773930753564,9.541013238289207,13
983,-6099.5,200,17.35591556459817,9.54145981688708,13
984,-5597.0,200,17.354908536585366,9.542063008130082,13
985,-6487.0,200,17.3552538071066,9.545431472081217,13
986,-6019.0,200,17.35583671399594,9.544523326572008,13
987,-6451.0,200,17.355937183383993,9.548044579533942,13
988,-5859.0,200,17.35564271255061,9.548992914979758,13
989,-5736.5,200,17.355399393326593,9.547699696663296,13
990,-6198.0,200,17.355772727272726,9.547949494949496,13
991,-5654.5,200,17.35508577194753,9.546871846619576,13
992,-5936.5,200,17.355090725806452,9.546708669354839,13
993,-5768.5,200,17.354919436052366,9.54664149043303,13
994,-5676.5,200,17.353983903420524,9.546594567404426,13
995,-6160.0,200,17.35432663316583,9.547527638190955,13
996,-6531.5,200,17.355215863453815,9.549814257028112,13
997,-5555.5,200,17.35510030090271,9.546293881644935,13
998,-5693.0,200,17.354824649298596,9.542995991983968,13
999,-5721.0,200,17.354554554554554,9.541421421421422,13
1000,-5757.0,200,17.35342,9.54367,13
